CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
3c8ef68fae4f,sfe_drone,99.90%,259MiB,1.938GiB,13.05%,4.47MB,4.52MB,0B,434kB,5
4792b602a5f2,sfe_laptop,99.85%,261.9MiB,1.938GiB,13.19%,4.52MB,4.47MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,99.90%,259MiB,1.938GiB,13.05%,4.47MB,4.52MB,0B,434kB,5
4792b602a5f2,sfe_laptop,99.85%,261.9MiB,1.938GiB,13.19%,4.52MB,4.47MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,11.02%,259MiB,1.938GiB,13.05%,4.47MB,4.52MB,0B,434kB,7
4792b602a5f2,sfe_laptop,99.95%,261.9MiB,1.938GiB,13.19%,4.52MB,4.47MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,11.02%,259MiB,1.938GiB,13.05%,4.47MB,4.52MB,0B,434kB,7
4792b602a5f2,sfe_laptop,99.95%,261.9MiB,1.938GiB,13.19%,4.52MB,4.47MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,6.26%,259.3MiB,1.938GiB,13.06%,4.48MB,4.53MB,0B,434kB,11
4792b602a5f2,sfe_laptop,100.56%,262.1MiB,1.938GiB,13.21%,4.53MB,4.48MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,6.26%,259.3MiB,1.938GiB,13.06%,4.48MB,4.53MB,0B,434kB,11
4792b602a5f2,sfe_laptop,100.56%,262.1MiB,1.938GiB,13.21%,4.53MB,4.48MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,106.58%,268.6MiB,1.938GiB,13.53%,4.54MB,4.59MB,0B,434kB,11
4792b602a5f2,sfe_laptop,61.66%,271.4MiB,1.938GiB,13.67%,4.59MB,4.54MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,106.58%,268.6MiB,1.938GiB,13.53%,4.54MB,4.59MB,0B,434kB,11
4792b602a5f2,sfe_laptop,61.66%,271.4MiB,1.938GiB,13.67%,4.59MB,4.54MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,56.13%,277.6MiB,1.938GiB,13.99%,4.6MB,4.66MB,0B,434kB,7
4792b602a5f2,sfe_laptop,106.30%,280.4MiB,1.938GiB,14.13%,4.66MB,4.6MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,56.13%,277.6MiB,1.938GiB,13.99%,4.6MB,4.66MB,0B,434kB,7
4792b602a5f2,sfe_laptop,106.30%,280.4MiB,1.938GiB,14.13%,4.66MB,4.6MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,35.87%,286.4MiB,1.938GiB,14.43%,4.66MB,4.72MB,0B,434kB,11
4792b602a5f2,sfe_laptop,105.54%,289.7MiB,1.938GiB,14.59%,4.72MB,4.66MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,35.87%,286.4MiB,1.938GiB,14.43%,4.66MB,4.72MB,0B,434kB,11
4792b602a5f2,sfe_laptop,105.54%,289.7MiB,1.938GiB,14.59%,4.72MB,4.66MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,107.10%,287.2MiB,1.938GiB,14.47%,4.72MB,4.78MB,0B,434kB,11
4792b602a5f2,sfe_laptop,77.56%,290MiB,1.938GiB,14.61%,4.78MB,4.72MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,107.10%,287.2MiB,1.938GiB,14.47%,4.72MB,4.78MB,0B,434kB,11
4792b602a5f2,sfe_laptop,77.56%,290MiB,1.938GiB,14.61%,4.78MB,4.72MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,99.26%,296.1MiB,1.938GiB,14.92%,4.72MB,4.78MB,0B,434kB,5
4792b602a5f2,sfe_laptop,100.33%,298.9MiB,1.938GiB,15.06%,4.78MB,4.72MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,99.26%,296.1MiB,1.938GiB,14.92%,4.72MB,4.78MB,0B,434kB,5
4792b602a5f2,sfe_laptop,100.33%,298.9MiB,1.938GiB,15.06%,4.78MB,4.72MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,95.15%,305.5MiB,1.938GiB,15.39%,4.79MB,4.84MB,0B,434kB,5
4792b602a5f2,sfe_laptop,105.77%,308.3MiB,1.938GiB,15.53%,4.85MB,4.79MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,95.15%,305.5MiB,1.938GiB,15.39%,4.79MB,4.84MB,0B,434kB,5
4792b602a5f2,sfe_laptop,105.77%,308.3MiB,1.938GiB,15.53%,4.85MB,4.79MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.14%,314.7MiB,1.938GiB,15.85%,4.85MB,4.91MB,0B,434kB,5
4792b602a5f2,sfe_laptop,86.49%,317.6MiB,1.938GiB,16.00%,4.91MB,4.85MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.14%,314.7MiB,1.938GiB,15.85%,4.85MB,4.91MB,0B,434kB,5
4792b602a5f2,sfe_laptop,86.49%,317.6MiB,1.938GiB,16.00%,4.91MB,4.85MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.58%,324MiB,1.938GiB,16.32%,4.91MB,4.97MB,0B,434kB,5
4792b602a5f2,sfe_laptop,75.91%,326.8MiB,1.938GiB,16.47%,4.97MB,4.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.58%,324MiB,1.938GiB,16.32%,4.91MB,4.97MB,0B,434kB,5
4792b602a5f2,sfe_laptop,75.91%,326.8MiB,1.938GiB,16.47%,4.97MB,4.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.80%,333.3MiB,1.938GiB,16.79%,4.97MB,5.03MB,0B,434kB,5
4792b602a5f2,sfe_laptop,82.31%,336.1MiB,1.938GiB,16.93%,5.03MB,4.97MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.80%,333.3MiB,1.938GiB,16.79%,4.97MB,5.03MB,0B,434kB,5
4792b602a5f2,sfe_laptop,82.31%,336.1MiB,1.938GiB,16.93%,5.03MB,4.97MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,99.55%,333.6MiB,1.938GiB,16.80%,4.97MB,5.03MB,0B,434kB,11
4792b602a5f2,sfe_laptop,54.00%,336.4MiB,1.938GiB,16.95%,5.03MB,4.97MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,99.55%,333.6MiB,1.938GiB,16.80%,4.97MB,5.03MB,0B,434kB,11
4792b602a5f2,sfe_laptop,54.00%,336.4MiB,1.938GiB,16.95%,5.03MB,4.97MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,106.58%,342.5MiB,1.938GiB,17.25%,5.03MB,5.09MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.54%,345.5MiB,1.938GiB,17.41%,5.09MB,5.03MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.58%,342.5MiB,1.938GiB,17.25%,5.03MB,5.09MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.54%,345.5MiB,1.938GiB,17.41%,5.09MB,5.03MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,100.00%,342.5MiB,1.938GiB,17.25%,5.03MB,5.09MB,0B,434kB,5
4792b602a5f2,sfe_laptop,89.44%,345.4MiB,1.938GiB,17.40%,5.09MB,5.03MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.00%,342.5MiB,1.938GiB,17.25%,5.03MB,5.09MB,0B,434kB,5
4792b602a5f2,sfe_laptop,89.44%,345.4MiB,1.938GiB,17.40%,5.09MB,5.03MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,106.26%,351.8MiB,1.938GiB,17.72%,5.09MB,5.15MB,0B,434kB,5
4792b602a5f2,sfe_laptop,50.47%,354.8MiB,1.938GiB,17.87%,5.15MB,5.09MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,106.26%,351.8MiB,1.938GiB,17.72%,5.09MB,5.15MB,0B,434kB,5
4792b602a5f2,sfe_laptop,50.47%,354.8MiB,1.938GiB,17.87%,5.15MB,5.09MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.25%,352.1MiB,1.938GiB,17.74%,5.1MB,5.15MB,0B,434kB,11
4792b602a5f2,sfe_laptop,7.67%,355MiB,1.938GiB,17.88%,5.16MB,5.1MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,100.25%,352.1MiB,1.938GiB,17.74%,5.1MB,5.15MB,0B,434kB,11
4792b602a5f2,sfe_laptop,7.67%,355MiB,1.938GiB,17.88%,5.16MB,5.1MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,71.40%,361.2MiB,1.938GiB,18.19%,5.16MB,5.22MB,0B,434kB,7
4792b602a5f2,sfe_laptop,105.98%,364MiB,1.938GiB,18.34%,5.22MB,5.16MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,71.40%,361.2MiB,1.938GiB,18.19%,5.16MB,5.22MB,0B,434kB,7
4792b602a5f2,sfe_laptop,105.98%,364MiB,1.938GiB,18.34%,5.22MB,5.16MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,85.60%,370.4MiB,1.938GiB,18.66%,5.22MB,5.28MB,0B,434kB,7
4792b602a5f2,sfe_laptop,105.88%,373.3MiB,1.938GiB,18.81%,5.28MB,5.22MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,85.60%,370.4MiB,1.938GiB,18.66%,5.22MB,5.28MB,0B,434kB,7
4792b602a5f2,sfe_laptop,105.88%,373.3MiB,1.938GiB,18.81%,5.28MB,5.22MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,11.65%,370.6MiB,1.938GiB,18.67%,5.28MB,5.34MB,0B,434kB,11
4792b602a5f2,sfe_laptop,100.75%,373.6MiB,1.938GiB,18.82%,5.34MB,5.28MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,11.65%,370.6MiB,1.938GiB,18.67%,5.28MB,5.34MB,0B,434kB,11
4792b602a5f2,sfe_laptop,100.75%,373.6MiB,1.938GiB,18.82%,5.34MB,5.28MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,106.56%,379.6MiB,1.938GiB,19.13%,5.29MB,5.35MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.82%,382.6MiB,1.938GiB,19.27%,5.35MB,5.29MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.56%,379.6MiB,1.938GiB,19.13%,5.29MB,5.35MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.82%,382.6MiB,1.938GiB,19.27%,5.35MB,5.29MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,92.73%,388.9MiB,1.938GiB,19.59%,5.35MB,5.41MB,0B,434kB,5
4792b602a5f2,sfe_laptop,105.26%,391.9MiB,1.938GiB,19.74%,5.42MB,5.35MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,92.73%,388.9MiB,1.938GiB,19.59%,5.35MB,5.41MB,0B,434kB,5
4792b602a5f2,sfe_laptop,105.26%,391.9MiB,1.938GiB,19.74%,5.42MB,5.35MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,18.17%,389MiB,1.938GiB,19.60%,5.36MB,5.42MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.32%,391.9MiB,1.938GiB,19.74%,5.42MB,5.36MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,18.17%,389MiB,1.938GiB,19.60%,5.36MB,5.42MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.32%,391.9MiB,1.938GiB,19.74%,5.42MB,5.36MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,97.22%,398.4MiB,1.938GiB,20.07%,5.42MB,5.49MB,0B,434kB,11
4792b602a5f2,sfe_laptop,105.77%,401.4MiB,1.938GiB,20.22%,5.49MB,5.42MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,97.22%,398.4MiB,1.938GiB,20.07%,5.42MB,5.49MB,0B,434kB,11
4792b602a5f2,sfe_laptop,105.77%,401.4MiB,1.938GiB,20.22%,5.49MB,5.42MB,0B,434kB,12
3c8ef68fae4f,sfe_drone,93.62%,416.7MiB,1.938GiB,20.99%,5.54MB,5.61MB,0B,434kB,5
4792b602a5f2,sfe_laptop,112.52%,419.7MiB,1.938GiB,21.14%,5.61MB,5.54MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,93.62%,416.7MiB,1.938GiB,20.99%,5.54MB,5.61MB,0B,434kB,5
4792b602a5f2,sfe_laptop,112.52%,419.7MiB,1.938GiB,21.14%,5.61MB,5.54MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,75.90%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.38%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,75.90%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.38%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,100.19%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,21.18%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.19%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,21.18%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.33%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,0.00%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.33%,426MiB,1.938GiB,21.46%,5.61MB,5.67MB,0B,434kB,5
4792b602a5f2,sfe_laptop,0.00%,429MiB,1.938GiB,21.61%,5.67MB,5.6MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,105.96%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,80.42%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,105.96%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,80.42%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,99.69%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,26.11%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,99.69%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,26.11%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,99.99%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,0.00%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,99.99%,435.4MiB,1.938GiB,21.94%,5.67MB,5.73MB,0B,434kB,5
4792b602a5f2,sfe_laptop,0.00%,438.3MiB,1.938GiB,22.08%,5.73MB,5.67MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,103.26%,444.6MiB,1.938GiB,22.40%,5.73MB,5.79MB,0B,434kB,5
4792b602a5f2,sfe_laptop,76.11%,447.6MiB,1.938GiB,22.55%,5.79MB,5.73MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,103.26%,444.6MiB,1.938GiB,22.40%,5.73MB,5.79MB,0B,434kB,5
4792b602a5f2,sfe_laptop,76.11%,447.6MiB,1.938GiB,22.55%,5.79MB,5.73MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,106.56%,453.9MiB,1.938GiB,22.87%,5.79MB,5.86MB,0B,434kB,5
4792b602a5f2,sfe_laptop,43.76%,456.9MiB,1.938GiB,23.02%,5.86MB,5.79MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,106.56%,453.9MiB,1.938GiB,22.87%,5.79MB,5.86MB,0B,434kB,5
4792b602a5f2,sfe_laptop,43.76%,456.9MiB,1.938GiB,23.02%,5.86MB,5.79MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,105.50%,463.2MiB,1.938GiB,23.33%,5.85MB,5.92MB,0B,434kB,5
4792b602a5f2,sfe_laptop,78.82%,466.1MiB,1.938GiB,23.48%,5.92MB,5.85MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,105.50%,463.2MiB,1.938GiB,23.33%,5.85MB,5.92MB,0B,434kB,5
4792b602a5f2,sfe_laptop,78.82%,466.1MiB,1.938GiB,23.48%,5.92MB,5.85MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,100.05%,463.2MiB,1.938GiB,23.33%,5.85MB,5.92MB,0B,434kB,5
4792b602a5f2,sfe_laptop,25.75%,466.1MiB,1.938GiB,23.48%,5.92MB,5.85MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,100.05%,463.2MiB,1.938GiB,23.33%,5.85MB,5.92MB,0B,434kB,5
4792b602a5f2,sfe_laptop,25.75%,466.1MiB,1.938GiB,23.48%,5.92MB,5.85MB,0B,434kB,8
3c8ef68fae4f,sfe_drone,107.26%,472.5MiB,1.938GiB,23.80%,5.91MB,5.98MB,0B,434kB,5
4792b602a5f2,sfe_laptop,46.85%,475.4MiB,1.938GiB,23.95%,5.98MB,5.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,107.26%,472.5MiB,1.938GiB,23.80%,5.91MB,5.98MB,0B,434kB,5
4792b602a5f2,sfe_laptop,46.85%,475.4MiB,1.938GiB,23.95%,5.98MB,5.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,51.36%,472.5MiB,1.938GiB,23.80%,5.91MB,5.98MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.08%,475.4MiB,1.938GiB,23.95%,5.98MB,5.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,51.36%,472.5MiB,1.938GiB,23.80%,5.91MB,5.98MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.08%,475.4MiB,1.938GiB,23.95%,5.98MB,5.91MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,87.02%,481.7MiB,1.938GiB,24.27%,5.98MB,6.05MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.53%,484.7MiB,1.938GiB,24.42%,6.05MB,5.98MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,87.02%,481.7MiB,1.938GiB,24.27%,5.98MB,6.05MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.53%,484.7MiB,1.938GiB,24.42%,6.05MB,5.98MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,8.99%,481.8MiB,1.938GiB,24.27%,5.98MB,6.05MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.45%,484.7MiB,1.938GiB,24.42%,6.05MB,5.98MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,8.99%,481.8MiB,1.938GiB,24.27%,5.98MB,6.05MB,0B,434kB,7
4792b602a5f2,sfe_laptop,100.45%,484.7MiB,1.938GiB,24.42%,6.05MB,5.98MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,87.23%,491MiB,1.938GiB,24.74%,6.04MB,6.12MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.08%,494MiB,1.938GiB,24.89%,6.12MB,6.04MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,87.23%,491MiB,1.938GiB,24.74%,6.04MB,6.12MB,0B,434kB,5
4792b602a5f2,sfe_laptop,106.08%,494MiB,1.938GiB,24.89%,6.12MB,6.04MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,15.69%,491.1MiB,1.938GiB,24.74%,6.05MB,6.12MB,0B,434kB,7
4792b602a5f2,sfe_laptop,99.99%,494MiB,1.938GiB,24.89%,6.12MB,6.05MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,15.69%,491.1MiB,1.938GiB,24.74%,6.05MB,6.12MB,0B,434kB,7
4792b602a5f2,sfe_laptop,99.99%,494MiB,1.938GiB,24.89%,6.12MB,6.05MB,0B,434kB,6
3c8ef68fae4f,sfe_drone,67.07%,2.004MiB,1.938GiB,0.10%,6.11MB,6.19MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.05%,4.867MiB,1.938GiB,0.25%,6.19MB,6.11MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,67.07%,2.004MiB,1.938GiB,0.10%,6.11MB,6.19MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.05%,4.867MiB,1.938GiB,0.25%,6.19MB,6.11MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,71.73%,16.98MiB,1.938GiB,0.86%,6.18MB,6.25MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.64%,19.84MiB,1.938GiB,1.00%,6.26MB,6.18MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,71.73%,16.98MiB,1.938GiB,0.86%,6.18MB,6.25MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.64%,19.84MiB,1.938GiB,1.00%,6.26MB,6.18MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,37.91%,22.29MiB,1.938GiB,1.12%,6.24MB,6.31MB,0B,647kB,11
4792b602a5f2,sfe_laptop,105.67%,25.21MiB,1.938GiB,1.27%,6.31MB,6.24MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,37.91%,22.29MiB,1.938GiB,1.12%,6.24MB,6.31MB,0B,647kB,11
4792b602a5f2,sfe_laptop,105.67%,25.21MiB,1.938GiB,1.27%,6.31MB,6.24MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,106.15%,36.73MiB,1.938GiB,1.85%,6.3MB,6.37MB,0B,647kB,11
4792b602a5f2,sfe_laptop,53.11%,39.55MiB,1.938GiB,1.99%,6.37MB,6.3MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,106.15%,36.73MiB,1.938GiB,1.85%,6.3MB,6.37MB,0B,647kB,11
4792b602a5f2,sfe_laptop,53.11%,39.55MiB,1.938GiB,1.99%,6.37MB,6.3MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,39.62%,45.82MiB,1.938GiB,2.31%,6.31MB,6.39MB,0B,647kB,7
4792b602a5f2,sfe_laptop,99.45%,50.47MiB,1.938GiB,2.54%,6.39MB,6.31MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,39.62%,45.82MiB,1.938GiB,2.31%,6.31MB,6.39MB,0B,647kB,7
4792b602a5f2,sfe_laptop,99.45%,50.47MiB,1.938GiB,2.54%,6.39MB,6.31MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,81.26%,56.95MiB,1.938GiB,2.87%,6.37MB,6.45MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.51%,64.64MiB,1.938GiB,3.26%,6.45MB,6.37MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,81.26%,56.95MiB,1.938GiB,2.87%,6.37MB,6.45MB,0B,647kB,5
4792b602a5f2,sfe_laptop,106.51%,64.64MiB,1.938GiB,3.26%,6.45MB,6.37MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,41.06%,57.01MiB,1.938GiB,2.87%,6.38MB,6.46MB,0B,647kB,7
4792b602a5f2,sfe_laptop,99.65%,64.64MiB,1.938GiB,3.26%,6.46MB,6.37MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,41.06%,57.01MiB,1.938GiB,2.87%,6.38MB,6.46MB,0B,647kB,7
4792b602a5f2,sfe_laptop,99.65%,64.64MiB,1.938GiB,3.26%,6.46MB,6.37MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,96.39%,76.36MiB,1.938GiB,3.85%,6.49MB,6.57MB,0B,647kB,11
4792b602a5f2,sfe_laptop,89.35%,76.32MiB,1.938GiB,3.84%,6.57MB,6.49MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,96.39%,76.36MiB,1.938GiB,3.85%,6.49MB,6.57MB,0B,647kB,11
4792b602a5f2,sfe_laptop,89.35%,76.32MiB,1.938GiB,3.84%,6.57MB,6.49MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,101.84%,87.2MiB,1.938GiB,4.39%,6.51MB,6.59MB,0B,647kB,5
4792b602a5f2,sfe_laptop,101.05%,85.39MiB,1.938GiB,4.30%,6.59MB,6.51MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,101.84%,87.2MiB,1.938GiB,4.39%,6.51MB,6.59MB,0B,647kB,5
4792b602a5f2,sfe_laptop,101.05%,85.39MiB,1.938GiB,4.30%,6.59MB,6.51MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,93.10%,98.02MiB,1.938GiB,4.94%,6.56MB,6.64MB,0B,647kB,11
4792b602a5f2,sfe_laptop,106.61%,96.36MiB,1.938GiB,4.85%,6.64MB,6.56MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,93.10%,98.02MiB,1.938GiB,4.94%,6.56MB,6.64MB,0B,647kB,11
4792b602a5f2,sfe_laptop,106.61%,96.36MiB,1.938GiB,4.85%,6.64MB,6.56MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,91.55%,110.5MiB,1.938GiB,5.57%,6.64MB,6.72MB,0B,647kB,5
4792b602a5f2,sfe_laptop,105.88%,108.6MiB,1.938GiB,5.47%,6.72MB,6.64MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,91.55%,110.5MiB,1.938GiB,5.57%,6.64MB,6.72MB,0B,647kB,5
4792b602a5f2,sfe_laptop,105.88%,108.6MiB,1.938GiB,5.47%,6.72MB,6.64MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,22.10%,110.5MiB,1.938GiB,5.57%,6.64MB,6.73MB,0B,647kB,7
4792b602a5f2,sfe_laptop,100.20%,108.6MiB,1.938GiB,5.47%,6.73MB,6.64MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,22.10%,110.5MiB,1.938GiB,5.57%,6.64MB,6.73MB,0B,647kB,7
4792b602a5f2,sfe_laptop,100.20%,108.6MiB,1.938GiB,5.47%,6.73MB,6.64MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,66.28%,119.8MiB,1.938GiB,6.04%,6.71MB,6.79MB,0B,647kB,5
4792b602a5f2,sfe_laptop,100.20%,108.6MiB,1.938GiB,5.47%,6.73MB,6.64MB,0B,647kB,6
3c8ef68fae4f,sfe_drone,66.28%,119.8MiB,1.938GiB,6.04%,6.71MB,6.79MB,0B,647kB,5
4792b602a5f2,sfe_laptop,101.59%,117.9MiB,1.938GiB,5.94%,6.79MB,6.71MB,0B,647kB,8
3c8ef68fae4f,sfe_drone,66.28%,119.8MiB,1.938GiB,6.04%,6.71MB,6.79MB,0B,647kB,5
4792b602a5f2,sfe_laptop,101.59%,117.9MiB,1.938GiB,5.94%,6.79MB,6.71MB,0B,647kB,8
3c8ef68fae4f,sfe_drone,98.43%,129.4MiB,1.938GiB,6.52%,6.77MB,6.86MB,0B,647kB,11
4792b602a5f2,sfe_laptop,99.50%,127.5MiB,1.938GiB,6.42%,6.86MB,6.77MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,98.43%,129.4MiB,1.938GiB,6.52%,6.77MB,6.86MB,0B,647kB,11
4792b602a5f2,sfe_laptop,99.50%,127.5MiB,1.938GiB,6.42%,6.86MB,6.77MB,0B,647kB,12
3c8ef68fae4f,sfe_drone,106.37%,138.4MiB,1.938GiB,6.97%,6.84MB,6.92MB,0B,647kB,5
